# from: https://chisel.weirdgloop.org/
id,name,configName,exchangeable,members,stackable,values,examine,weight,actInv,actWorld,params,notedId,placeholderId,model,category
1849,Prototype dart,thprotodart,FALSE,TRUE,1,2,A prototype throwing dart.,0,Drop,Take,,-1,17217,2379,0
1850,Technical plans,thcaptplans,FALSE,TRUE,0,1,Plans of a technical nature.,15,"Read, Drop",Take,,-1,17218,19267,0
1851,Tenti pineapple,tentipineapple,FALSE,TRUE,0,1,The most delicious of pineapples.,907,"Eat, Drop",Take,,-1,17219,19269,120
1852,Bedabin key,thbedobinkey,FALSE,TRUE,0,1,A key to the chest in Captain Siad's room (Used in the Tourist Trap quest).,10,Drop,Take,,-1,17220,2372,0
1853,Prototype dart tip,thprotodarttip,FALSE,TRUE,1,1,A prototype dart tip - it looks deadly.,0,Drop,Take,,-1,17221,2518,0
1854,Shantay pass,shantay_pass,TRUE,TRUE,1,5,Allows you to pass through the Shantay pass into the Kharid Desert.,0,Drop,Take,,-1,17222,19271,0
1855,Rock,thpunishrock,FALSE,TRUE,0,1,"Looks like a plain rock, must have some ore in it?",500,Drop,Take,,-1,-1,2393,0
1856,Guide book,ardougne_book,FALSE,TRUE,0,1,A Tourist's Guide To Ardougne.,7257,"Read, Drop",Take,,-1,17993,2794,0
1857,Totem,tribal_totem,FALSE,TRUE,0,10,The Rantuki tribe's totem.,3000,Drop,Take,,-1,17994,2765,0
1858,Address label,tribal_totem_label,FALSE,TRUE,0,10,"It says 'To Lord Handelmort, Handelmort Mansion'.",10,Drop,Take,,-1,17995,2375,0
1859,Raw ugthanki meat,raw_ugthanki_meat,TRUE,TRUE,0,2,I need to cook this first.,800,Drop,Take,,1860,19116,2760,0
1860,null,cert_raw_ugthanki_meat,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1859,-1,0,0
1861,Ugthanki meat,cooked_ugthanki_meat,TRUE,TRUE,0,5,Freshly cooked ugthanki meat.,600,"Eat, Drop",Take,,1862,19117,2760,5
1862,null,cert_cooked_ugthanki_meat,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1861,-1,0,0
1863,Pitta dough,uncooked_pitta_bread,FALSE,TRUE,0,4,I need to cook this.,120,Drop,Take,,1864,19118,2455,0
1864,null,cert_uncooked_pitta_bread,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1863,-1,0,0
1865,Pitta bread,pitta_bread,TRUE,TRUE,0,10,Nicely baked pitta bread. Needs more ingredients to make a kebab.,100,Drop,Take,,1866,19119,2455,0
1866,null,cert_pitta_bread,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1865,-1,0,0
1867,Burnt pitta bread,burnt_pitta_bread,FALSE,TRUE,0,1,It's all burnt.,80,Drop,Take,,1868,-1,2455,0
1868,null,cert_burnt_pitta_bread,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1867,-1,0,0
1869,Chopped tomato,bowl_tomato,TRUE,TRUE,0,3,A mixture of tomatoes in a bowl.,200,"Eat, Drop",Take,,1870,19120,11094,86
1870,null,cert_bowl_tomato,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1869,-1,0,0
1871,Chopped onion,bowl_onion,TRUE,TRUE,0,3,A mixture of onions in a bowl.,200,"Eat, Drop",Take,,1872,19121,11090,131
1872,null,cert_bowl_onion,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1871,-1,0,0
1873,Chopped ugthanki,bowl_ugthanki,TRUE,TRUE,0,5,Strips of ugthanki meat in a bowl.,200,Drop,Take,,1874,19122,2556,0
1874,null,cert_bowl_ugthanki,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1873,-1,0,0
1875,Onion & tomato,bowl_oniontomato,TRUE,TRUE,0,5,A mixture of chopped onions and tomatoes in a bowl.,300,"Eat, Drop",Take,,1876,19123,2556,131
1876,null,cert_bowl_oniontomato,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1875,-1,0,0
1877,Ugthanki & onion,bowl_ugthankionion,TRUE,TRUE,0,7,A mixture of chopped onions and ugthanki meat in a bowl.,300,Drop,Take,,1878,19124,2556,0
1878,null,cert_bowl_ugthankionion,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1877,-1,0,0
1879,Ugthanki & tomato,bowl_ugthankitomato,TRUE,TRUE,0,7,A mixture of chopped tomatoes and ugthanki meat in a bowl.,300,Drop,Take,,1880,19125,2556,0
1880,null,cert_bowl_ugthankitomato,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1879,-1,0,0
1881,Kebab mix,bowl_oniontomugthanki,TRUE,TRUE,0,9,"A mixture of chopped tomatoes, onions and ugthanki meat in a bowl.",400,Drop,Take,,1882,19126,2556,0
1882,null,cert_bowl_oniontomugthanki,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1881,-1,0,0
1883,Ugthanki kebab,ugthanki_kebab_bad,FALSE,TRUE,0,20,A strange smelling kebab made from ugthanki meat.,500,"Eat, Drop",Take,,1884,19127,2822,59
1884,null,cert_ugthanki_kebab_bad,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1883,-1,0,0
1885,Ugthanki kebab,ugthanki_kebab,TRUE,TRUE,0,20,A fresh kebab made from ugthanki meat.,500,"Eat, Drop",Take,,1886,19128,2822,59
1886,null,cert_ugthanki_kebab,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1885,-1,0,0
1887,Cake tin,cake_tin,TRUE,FALSE,0,10,Useful for baking cakes.,100,Drop,Take,,1888,19097,2596,0
1888,null,cert_cake_tin,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1887,-1,0,0
1889,Uncooked cake,uncooked_cake,FALSE,FALSE,0,20,Now all I need to do is cook it.,500,Drop,Take,,1890,19098,2465,0
1890,null,cert_uncooked_cake,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1889,-1,0,0
1891,Cake,cake,TRUE,FALSE,0,50,A plain sponge cake.,300,"Eat, Drop",Take,,1892,19099,2531,130
1892,null,cert_cake,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1891,-1,0,0
1893,2/3 cake,partial_cake,FALSE,FALSE,0,30,Someone has eaten a big chunk of this cake.,200,"Eat, Drop",Take,,1894,19100,2535,130
1894,null,cert_partial_cake,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1893,-1,0,0
1895,Slice of cake,cake_slice,FALSE,FALSE,0,10,I'd rather have a whole cake.,100,"Eat, Drop",Take,,1896,19101,2524,130
1896,null,cert_cake_slice,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1895,-1,0,0
1897,Chocolate cake,chocolate_cake,TRUE,FALSE,0,70,This looks very tasty.,300,"Eat, Drop",Take,,1898,19102,2531,130
1898,null,cert_chocolate_cake,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1897,-1,0,0
1899,2/3 chocolate cake,partial_chocolate_cake,FALSE,FALSE,0,50,Someone has eaten a big chunk of this cake.,200,"Eat, Drop",Take,,1900,19103,2535,130
1900,null,cert_partial_chocolate_cake,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1899,-1,0,0
1901,Chocolate slice,chocolate_slice,FALSE,FALSE,0,30,I'd rather have a whole cake.,100,"Eat, Drop",Take,,1902,19104,2524,130
1902,null,cert_chocolate_slice,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1901,-1,0,0
1903,Burnt cake,burnt_cake,FALSE,FALSE,0,1,Argh what a mess!,150,Drop,Take,,1904,-1,2531,0
1904,null,cert_burnt_cake,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1903,-1,0,0
1905,Asgarnian ale,asgarnian_ale,TRUE,FALSE,0,2,Probably the finest ale in Asgarnia.,550,"Drink, Drop",Take,44,1906,19147,2491,0
1906,null,cert_asgarnian_ale,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1905,-1,0,0
1907,Wizard's mind bomb,wizards_mind_bomb,TRUE,FALSE,0,2,It's got strange bubbles in it.,550,"Drink, Drop",Take,44,1908,19149,2491,0
1908,null,cert_wizards_mind_bomb,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1907,-1,0,0
1909,Greenman's ale,greenmans_ale,TRUE,TRUE,0,2,A glass of frothy ale.,550,"Drink, Drop",Take,44,1910,19151,2491,0
1910,null,cert_greenmans_ale,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1909,-1,0,0
1911,Dragon bitter,dragon_bitter,TRUE,TRUE,0,2,A glass of bitter.,550,"Drink, Drop",Take,44,1912,19153,2491,0
1912,null,cert_dragon_bitter,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1911,-1,0,0
1913,Dwarven stout,dwarven_stout,TRUE,FALSE,0,2,A pint of thick dark beer.,550,"Drink, Drop",Take,44,1914,19155,2491,0
1914,null,cert_dwarven_stout,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1913,-1,0,0
1915,Grog,grog,TRUE,TRUE,0,3,A murky glass of some sort of drink.,550,"Drink, Drop",Take,44,1916,19157,2491,0
1916,null,cert_grog,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1915,-1,0,0
1917,Beer,beer,TRUE,FALSE,0,2,A glass of frothy ale.,550,"Drink, Drop",Take,"-1, 44",1918,19158,2491,0
1918,null,cert_beer,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1917,-1,0,0
1919,Beer glass,beer_glass,TRUE,FALSE,0,2,I need to fill this with beer.,50,Drop,Take,,1920,19159,2548,0
1920,null,cert_beer_glass,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1919,-1,0,0
1921,Bowl of water,bowl_water,TRUE,FALSE,0,4,It's a bowl of water.,907,"Empty, Drop",Take,,1922,19105,2367,0
1922,null,cert_bowl_water,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1921,-1,0,0
1923,Bowl,bowl_empty,TRUE,FALSE,0,4,Useful for mixing things.,453,Drop,Take,,1924,19106,2807,0
1924,null,cert_bowl_empty,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1923,-1,0,0
1925,Bucket,bucket_empty,TRUE,FALSE,0,2,It's a wooden bucket.,1000,Drop,Take,,1926,19107,2397,0
1926,null,cert_bucket_empty,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1925,-1,0,0
1927,Bucket of milk,bucket_milk,TRUE,FALSE,0,6,It's a bucket of milk.,2200,"Empty, Drop",Take,,1928,19108,2504,0
1928,null,cert_bucket_milk,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1927,-1,0,0
1929,Bucket of water,bucket_water,TRUE,FALSE,0,6,It's a bucket of water.,3000,"Empty, Drop",Take,,1930,19109,2504,0
1930,null,cert_bucket_water,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1929,-1,0,0
1931,Pot,pot_empty,TRUE,FALSE,0,1,This pot is empty.,453,Drop,Take,,1932,19110,2345,0
1932,null,cert_pot_empty,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1931,-1,0,0
1933,Pot of flour,pot_flour,TRUE,FALSE,0,10,There is flour in this pot.,1360,"Empty, Drop",Take,,1934,19111,2406,0
1934,null,cert_pot_flour,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1933,-1,0,0
1935,Jug,jug_empty,TRUE,FALSE,0,1,This jug is empty.,453,Drop,Take,,1936,19112,2390,0
1936,null,cert_jug_empty,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1935,-1,0,0
1937,Jug of water,jug_water,TRUE,FALSE,0,1,It's full of water.,1000,"Empty, Drop",Take,,1938,19113,2390,0
1938,null,cert_jug_water,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1937,-1,0,0
1939,Swamp tar,swamp_tar,TRUE,TRUE,1,1,A foul smelling thick tar-like substance.,0,Drop,Take,,-1,19172,2499,135
1940,Raw swamp paste,rawswamppaste,FALSE,TRUE,1,1,A thick tar-like substance mixed with flour.,0,Drop,Take,,-1,19173,2499,0
1941,Swamp paste,swamppaste,TRUE,TRUE,1,30,A tar-like substance mixed with flour and warmed.,0,Drop,Take,,-1,19174,2386,0
1942,Potato,potato,TRUE,FALSE,0,1,This could be used to make a good stew.,500,"Eat, Drop",Take,,1943,18932,2766,131
1943,null,cert_potato,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1942,-1,0,0
1944,Egg,egg,TRUE,FALSE,0,4,A nice fresh egg.,20,Drop,Take,,1945,18937,2437,0
1945,null,cert_egg,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1944,-1,0,0
1946,Flour,flour,FALSE,FALSE,0,2,A little heap of flour.,500,Drop,Take,,-1,18938,2742,0
1947,Grain,grain,TRUE,FALSE,0,2,Some wheat heads.,600,Drop,Take,,1948,18939,2398,0
1948,null,cert_grain,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1947,-1,0,0
1949,Chef's hat,chefs_hat,TRUE,FALSE,0,2,What a silly hat.,907,"Wear, Drop",Take,,1950,18940,2782,0
1950,null,cert_chefs_hat,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1949,-1,0,0
1951,Redberries,redberries,TRUE,FALSE,0,3,Very bright red berries.,7,Drop,Take,,1952,18933,2358,0
1952,null,cert_redberries,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1951,-1,0,0
1953,Pastry dough,pastry_dough,TRUE,FALSE,0,1,Potentially pastry.,170,Drop,Take,,1954,18941,2756,0
1954,null,cert_pastry_dough,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1953,-1,0,0
1955,Cooking apple,cooking_apple,TRUE,FALSE,0,1,Keeps the doctor away.,85,Drop,Take,,1956,18935,2404,0
1956,null,cert_cooking_apple,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1955,-1,0,0
1957,Onion,onion,TRUE,FALSE,0,3,A strong smelling onion.,150,"Eat, Drop",Take,,1958,18934,2750,131
1958,null,cert_onion,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1957,-1,0,0
1959,Pumpkin,pumpkin,TRUE,FALSE,0,30,Happy Halloween.,500,"Eat, Drop",Take,,1960,18942,2591,131
1960,null,cert_pumpkin,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1959,-1,0,0
1961,Easter egg,easter_egg,TRUE,FALSE,0,10,Happy Easter.,85,"Eat, Drop",Take,,1962,18943,2534,59
1962,null,cert_easter_egg,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1961,-1,0,0
1963,Banana,banana,TRUE,FALSE,0,2,Mmm this looks tasty.,28,"Eat, Drop",Take,-1,1964,18936,2387,86
1964,null,cert_banana,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1963,-1,0,0
1965,Cabbage,cabbage,TRUE,FALSE,0,1,Yuck I don't like cabbage.,453,"Eat, Drop",Take,,1966,18944,8195,131
1966,null,cert_cabbage,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1965,-1,0,0
1967,Cabbage,magic_cabbage,FALSE,FALSE,0,1,Yuck I don't like cabbage.,350,"Eat, Drop",Take,,1968,18945,8195,59
1968,null,cert_magic_cabbage,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1967,-1,0,0
1969,Spinach roll,spinach_roll,TRUE,FALSE,0,1,A home made spinach thing.,100,"Eat, Drop",Take,,1970,18946,2829,59
1970,null,cert_spinach_roll,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1969,-1,0,0
1971,Kebab,kebab,TRUE,FALSE,0,3,A meaty kebab.,250,"Eat, Drop",Take,,1972,18947,2822,59
1972,null,cert_kebab,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1971,-1,0,0
1973,Chocolate bar,chocolate_bar,TRUE,FALSE,0,10,Mmmmmmm chocolate.,150,"Eat, Drop",Take,-1,1974,18948,2410,59
1974,null,cert_chocolate_bar,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1973,-1,0,0
1975,Chocolate dust,chocolate_dust,TRUE,FALSE,0,2,It's ground up chocolate.,150,Drop,Take,,1976,18949,2742,59
1976,null,cert_chocolate_dust,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1975,-1,0,0
1977,Chocolatey milk,chocolaty_milk,FALSE,TRUE,0,2,Milk with chocolate in it.,2000,"Drink, Drop",Take,44,-1,18950,2504,59
1978,Cup of tea,cup_of_tea,TRUE,TRUE,0,10,A nice cup of tea.,150,"Drink, Drop",Take,44,1979,18951,2468,0
1979,null,cert_cup_of_tea,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1978,-1,0,0
1980,Empty cup,cup_empty,TRUE,TRUE,0,2,An empty cup.,50,Drop,Take,,1981,18952,2347,0
1981,null,cert_cup_empty,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1980,-1,0,0
1982,Tomato,tomato,TRUE,FALSE,0,4,This would make good ketchup.,80,"Eat, Drop",Take,,1983,18953,2632,131
1983,null,cert_tomato,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1982,-1,0,0
1984,Rotten apple,rottenapples,FALSE,TRUE,0,1,Rotten to the core!,120,"Eat, Drop",Take,,-1,18954,2404,86
1985,Cheese,cheese,TRUE,FALSE,0,4,It's got holes in it.,200,"Eat, Drop",Take,,1986,18955,2365,59
1986,null,cert_cheese,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1985,-1,0,0
1987,Grapes,grapes,TRUE,FALSE,0,1,Good grapes for wine making.,250,Drop,Take,,1988,19142,2358,0
1988,null,cert_grapes,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1987,-1,0,0
1989,Half full wine jug,half_full_wine_jug,TRUE,FALSE,0,1,An optimist would say it's half full.,1000,"Drink, Drop",Take,0,1990,19143,2390,0
1990,null,cert_half_full_wine_jug,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1989,-1,0,0
1991,Jug of bad wine,jug_bad_wine,FALSE,FALSE,0,1,"Oh dear, this wine is terrible!",1500,"Drink, Drop",Take,,-1,19144,2390,0
1992,Jug of bad wine,cert_jug_bad_wine,FALSE,FALSE,1,1,"Oh dear, this wine is terrible!",0,Drop,Take,,-1,-1,2390,15
1993,Jug of wine,jug_wine,TRUE,FALSE,0,1,It's full of wine.,1500,"Drink, Drop",Take,44,1994,19145,2390,0
1994,null,cert_jug_wine,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1993,-1,0,0
1995,Unfermented wine,jug_unfermented_wine,FALSE,FALSE,0,10,This wine needs to ferment before it can be drunk.,1500,Drop,Take,"7, 35",-1,19146,2390,0
1996,Unfermented wine,cert_jug_unfermented_wine,FALSE,FALSE,1,1,This wine needs to ferment before it can be drunk.,0,Drop,Take,,-1,-1,2390,15
1997,Incomplete stew,stew1,FALSE,FALSE,0,4,I need to add some meat too.,1000,Drop,Take,,1998,-1,2367,0
1998,null,cert_stew1,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1997,-1,0,0
1999,Incomplete stew,stew2,FALSE,FALSE,0,4,I need to add some potato too.,1200,Drop,Take,,2000,-1,2367,0
2000,null,cert_stew2,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,1999,-1,0,0
2001,Uncooked stew,uncooked_stew,FALSE,FALSE,0,10,I need to cook this.,1500,Drop,Take,,2002,19193,2367,0
2002,null,cert_uncooked_stew,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2001,-1,0,0
2003,Stew,stew,TRUE,FALSE,0,20,It's a meat and potato stew.,1500,"Eat, Drop",Take,,2004,19194,2367,59
2004,null,cert_stew,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2003,-1,0,0
2005,Burnt stew,burnt_stew,FALSE,FALSE,0,1,"Eew, it's horribly burnt.",1300,"Empty Bowl, Drop",Take,,2006,-1,2367,0
2006,null,cert_burnt_stew,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2005,-1,0,0
2007,Spice,spicespot,TRUE,TRUE,0,230,This could liven up an otherwise bland stew.,200,Drop,Take,,2008,19195,2431,0
2008,null,cert_spicespot,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2007,-1,0,0
2009,Uncooked curry,uncooked_curry,FALSE,TRUE,0,10,I need to cook this.,1500,Drop,Take,,2010,19196,2367,0
2010,null,cert_uncooked_curry,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2009,-1,0,0
2011,Curry,curry,TRUE,TRUE,0,20,It's a spicy hot curry.,1500,"Eat, Drop",Take,,2012,19197,2367,59
2012,null,cert_curry,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2011,-1,0,0
2013,Burnt curry,burnt_curry,FALSE,TRUE,0,1,"Eew, it's horribly burnt.",1300,"Empty Bowl, Drop",Take,,2014,-1,2367,0
2014,null,cert_burnt_curry,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2013,-1,0,0
2015,Vodka,vodka,TRUE,TRUE,0,5,An absolutely clear spirit.,1000,"Drink, Drop",Take,44,2016,19078,2830,0
2016,null,cert_vodka,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2015,-1,0,0
2017,Whisky,whisky,TRUE,TRUE,0,5,A bottle of Draynor Malt.,1000,"Drink, Drop",Take,44,2018,19079,2660,0
2018,null,cert_whisky,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2017,-1,0,0
2019,Gin,gin,TRUE,TRUE,0,5,A strong spirit that tastes of Juniper.,1000,"Drink, Drop",Take,44,2020,19080,2660,0
2020,null,cert_gin,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2019,-1,0,0
2021,Brandy,brandy,TRUE,TRUE,0,5,A strong spirit best served in a large glass.,1000,"Drink, Drop",Take,44,2022,19081,2836,0
2022,null,cert_brandy,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2021,-1,0,0
2023,Cocktail guide,cocktail_guide,TRUE,TRUE,0,2,A book on tree gnome cocktails.,510,"Read, Drop",Take,,2024,19062,2794,0
2024,null,cert_cocktail_guide,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2023,-1,0,0
2025,Cocktail shaker,cocktail_shaker,TRUE,TRUE,0,2,Used for mixing cocktails.,150,"Mix-cocktail, Drop",Take,,9565,19013,2771,0
2026,Cocktail glass,cocktail_glass_empty,TRUE,TRUE,0,1,For sipping cocktails.,100,Drop,Take,,2027,19063,17116,0
2027,null,cert_cocktail_glass_empty,FALSE,FALSE,0,1,Swap this note at any bank for the equivalent item.,0,Drop,Take,,2026,-1,0,0
2028,Premade blurb' sp.,premade_blurberry_special,TRUE,TRUE,0,30,A premade Blurberry Special,450,"Drink, Drop",Take,44,2029,19064,17117,83
